,0,1,2,3,4,5,6,7,8,9,10,11,12,username
501,,,apolitical,Bengali,New Job,divorced,Hindu,Bangalore, Google Analytics,Maitreyi College for Women,GRACE ACADEMY,"If you don’t go after what you want, you’ll never have it. If you don’t ask, the answer is always no. If you don’t step forward, you’re always in the same place. Nora Roberts",Masco,Djjaanngoo
502,Female,Male,,Punjabi,New Job,live-in,Hindu,Delhi,Adobe Creative Suite,Institute of Human Behaviour & Allied Sciences,TENDER BUDS ACADEMY,Nothing splendid has ever been achieved except by those who dared believe that something inside of them was superior to circumstance. Bruce Barton,Microsoft,romesh.rajoria
503,Male,,left,Tamil,,married,Christian,Bangalore, bookkeeping,College of Nursing at Army Hospital (R&R),VENUS ACADEMY,,PolyOne,nidhi.kapoor.984
504,Male,Female,,Punjabi,Graduated,committed,Atheist,Nagpur, Ableton Live Suite,Lady Hardinge Medical College,KARMA DHARMA CHAKRA UPS,"People are like stained-glass windows. They sparkle and shine when the sun is out, but when the darkness sets in their true beauty is revealed only if there is light from within. Elisabeth Kübler-Ross",NuStar Energy,ritvik.bajpai.319
505,Male,Female,left,Hindi,Bought House,committed,Atheist,Delhi, Google Search Console Operator,P.G.D.A.V. College,INDRIA GHANDHI,There are only two ways to live your life. One is as though nothing is a miracle. The other is as though everything is a miracle Albert Einstein,Stifel Financial,pranav.s.dadhich
506,,Other,apolitical,English,Bought Vehicle,divorced,Muslim,Kolkata, Scala,Dyal Singh College (Evening),VIDHYA SAGAR JUNIOR HIGH SCHOOL,Nobody can make you feel inferior without your consent. Eleanor Roosevelt,Alcoa,mohit.oswal.58
507,Female,Male,,,Graduated,divorced,Hindu,Chennai, Crystallization ,Miranda House,NOBLE ENGLISH SCHOOL,The only thing keeping you from getting what you want is the story you keep telling yourself about why you dont have it. People who are willing to die to succeed will tend to succeed. Tony Robbins,NVR,shivishsoni
508,Male,Female,left,,Married,divorced,Buddhism,Kolkata,SEM Marketing,Sri Guru Nanak Dev Khalsa College,ST.PETER ENGLISH SCHOOL,,DuPont de Nemours,johnmohammad.sharma.9
509,Female,Male,apolitical,Tamil,Graduated,,Christian,Visakhapatnam,R,Maulana Azad Institute of Dental Sciences,PARADISE ACADEMY,"Just decide; whats its gonna be, who youre gonna be and how your gonna do it, and then from that point, the universe will get out of your way. Will Smith",Hanover Insurance Group,sourabh.dhanuka.7
510,,Other,right,Hindi,Married,married,Atheist,Delhi, Google Analytics,Lady Hardinge Medical College,ROYAL ACADEMY,,Lincoln National,jmggala
511,Male,Female,left,Hindi,,married,,Delhi, pallet-stacker,Rajdhani College,MATRI ACADEMY,"Just decide; whats its gonna be, who youre gonna be and how your gonna do it, and then from that point, the universe will get out of your way. Will Smith",KB Home,naman424
512,,,,Tamil,Bought House,committed,Muslim,Jaipur, Google Search Console Operator,Delhi College of Arts & Commerce,NEW STEPS ACADEMY,There are only two ways to live your life. One is as though nothing is a miracle. The other is as though everything is a miracle Albert Einstein,Berkshire Hathaway,yoshita.pathania
513,Male,Female,left,Tamil,Married,live-in,,Lucknow,Accounting ,Kamla Nehru College for Women,SAI GURUKUL ACADEMY,"The secret is in not giving up, of all the greats they didnt quit. If you quit I guarantee youre gonna fail, but you dont know whats gunna happen if you dont give in. Eric Thomas",Arrow Electronics,prachi.giria
514,Female,Male,,Tamil,Bought House,divorced,Sikh,Pune,Frequency analysis,Sri Guru Gobind Singh College of Commerce,EAST POINT ENGLISH SCHOOL,It took me a long time not to judge myself through someone elses eyes. Sally Field,Kohl's,rtomar1999
515,Female,Male,apolitical,Punjabi,New Job,live-in,Sikh,Chennai, bookkeeping,Lady Shri Ram College for Women,KHATEK PEMA CHOLING MONASTIC SCHOOL,The only place you find success before work is in the dictionary. May V Smith,Resolute Forest Products,bhuvanyu.dogra
516,Male,Female,,Hindi,Graduated,single,,Visakhapatnam, bookkeeping,Rajdhani College,PADMA ODZER CHOLING,,Auto-Owners Insurance,sanskar.sachdeva.27
517,Male,Female,left,Tamil,Bought House,divorced,Christian,Nagpur,Frequency analysis,Pt. Deendayal Upadhyaya Institute of Physically Handicapped,ST. FRANCIS` SCHOOL,"Aerodynamically the bumblebee shouldnt be able to fly, but the bumblebee doesnt know that so it goes on flying anyway. Mary Kay Ash",Rite Aid,RobinMann.69
518,,Female,left,Punjabi,Married,committed,,Hyderabad, pallet-stacker,Amar Jyoti Institute of Physiotherapy,EDEN GARDEN SCHOOL (P),,Herc Holdings,sguptagolf
519,Male,Female,apolitical,Hindi,Married,divorced,Jainism,Jaipur, forklifting,Hans Raj College,KING GEORGE ACADEMY,"Being strong means rejoicing in who you are, complete with imperfections. Margaret Woodhouse",Silgan Holdings,100016398637683
520,Male,Female,,English,Married,complicated,Hindu,Chennai, Crystallization ,Delhi Institute of Pharmaceutical Sciences and Research,MANGAN PUBLIC SCHOOL,,Liberty Mutual Insurance Group,rochan.bajpai
521,Female,Male,apolitical,Tamil,Graduated,,Atheist,Delhi, Google Analytics,Sri Guru Gobind Singh College of Commerce,SIKKIM HOMES ACADEMY,,REV Group,100009485747269
522,Female,Male,apolitical,Hindi,New Job,married,,Nagpur,Java,Ayurvedic & Unani Tibia College,NEW RAYS ACADEMY,,W.W. Grainger,grover.aryan
523,Female,Male,apolitical,,Graduated,single,Jainism,Ahmedabad,Adobe Creative Suite,Daulat Ram College,SOUTH POINT ACADEMY,"Its not the size of the dog in the fight, but the size of the fight in the dog. Archie Griffen",PepsiCo,raghav.sethi.5454
524,,Male,apolitical,Hindi,Bought Vehicle,divorced,Jainism,Bangalore, bookkeeping,Durga Bai Deshmukh College of Special Edu.(VI),HAPPY HOURS (PVT),"Hope never abandons you, you abandon it. George Weinberg",CarMax,leninardo
525,Female,Male,left,English,New Job,single,Buddhism,Mumbai, Crystallization ,National Institute of Health & Family Welfare,RADIANT ACADEMY SCHOOL,"If you don’t go after what you want, you’ll never have it. If you don’t ask, the answer is always no. If you don’t step forward, you’re always in the same place. Nora Roberts",Deluxe,100002681835064
526,Male,Female,left,Hindi,Graduated,live-in,Sikh,Delhi, operating a PoS,Mata Sundri College for Women,JUVENTUS ACADEMY,Nobody can make you feel inferior without your consent. Eleanor Roosevelt,Quest Diagnostics,viraj.gupta.3954
527,Male,,apolitical,Punjabi,Bought House,live-in,Hindu,Visakhapatnam, Google Analytics,Daulat Ram College,GENERATION NEXT ACADEMY,,Alexion Pharmaceuticals,shrikanth.dalgunde
528,,Female,apolitical,Hindi,Bought House,single,,Pune, ERP systems,School of Open Learning ( Erstwhile School of Correspondence & Continuing Education),J M K MEMORIAL SCHOOL,,Cincinnati Financial,parampreet.singh.56
529,Female,Male,apolitical,Hindi,New Job,single,,Hyderabad,R,National Institute of Health & Family Welfare,GRACE ENGLISH SCHOOL,,Ralph Lauren,ElliotGilesWasHere/
530,,,,Hindi,,,Muslim,Jaipur, Google Analytics,P.G.D.A.V. College (Evening),NEW HORIZON ACADEMY,I quit being afraid when my first venture failed and the sky didnt fall down. Allen H Neuharth,Charter Communications,shrestha.mohanty.5
531,Male,Female,apolitical,Tamil,Graduated,married,Muslim,Chennai, Crystallization ,St. Stephen's College,LITTLE ANGEL ACADEMY,,Mettler-Toledo International,vignesh.ramanathan.148
532,Male,Female,right,Bengali,New Job,single,Jainism,Delhi,SEM Marketing,University College of Medical Sciences,NORTH SIKKIM ACADEMY,,Microsoft,pranav.landge.566
533,Female,Male,,English,Married,divorced,Buddhism,Nagpur,Adobe Creative Suite,Bhim Rao Ambedkar College,VIDHYA SAGAR ACADEMY LEGSHIP,"Hope never abandons you, you abandon it. George Weinberg",Hubbell,gaven.dsouza
534,,,right,Punjabi,Bought House,single,,Bangalore, Google Analytics,IIT Mandi,"MODEL ENGLISH HOUSE,RESHI",,Ascena Retail Group,rishab.duggal.3
535,Male,Female,,English,,committed,Atheist,Jaipur,Java,Bhaskaracharya College of Applied Sciences,LITTLE ANGELS ACADEMY,"If you don’t go after what you want, you’ll never have it. If you don’t ask, the answer is always no. If you don’t step forward, you’re always in the same place. Nora Roberts",National Oilwell Varco,aditya.2825
536,Female,Male,left,English,Bought Vehicle,,Christian,,C#,Kasturba Hospital,Hansraj Academy,I quit being afraid when my first venture failed and the sky didnt fall down. Allen H Neuharth,Jones Financial (Edward Jones),akshat.kumar.184
537,,,,Punjabi,,divorced,Atheist,Hyderabad, Scala,Bharati College,MT. OLIVE ACADEMY,"Hope never abandons you, you abandon it. George Weinberg",RH,EsyaIIITD/
538,Female,Male,left,Bengali,Bought House,divorced,Atheist,Ahmedabad,Java,Keshav Mahavidyalaya,GREAT HEIGHT ACADEMY,,Entergy,ayush.arora.142892
539,,Female,apolitical,,Bought House,single,Buddhism,Bangalore, ERP systems,Shivaji College,SHUBHASAI INSTITUTE OF ELEMENTARY EDUCATION,"Just decide; whats its gonna be, who youre gonna be and how your gonna do it, and then from that point, the universe will get out of your way. Will Smith",Hewlett Packard Enterprise,rick.riordan.395
540,Male,Female,apolitical,English,Married,committed,Christian,Chennai,C#,Sri Guru Nanak Dev Khalsa College,GYANUDAYA ACADEMY MEMDOGOAN,"If you don’t go after what you want, you’ll never have it. If you don’t ask, the answer is always no. If you don’t step forward, you’re always in the same place. Nora Roberts",Cinemark Holdings,100009225158689
541,Male,Female,left,Punjabi,Bought Vehicle,complicated,Hindu,Kolkata, pallet-stacker,All India Institute of Ayurveda,RAPHJORE ACADEMY,,USG,rocha.vibes
542,Male,Female,apolitical,,New Job,single,Muslim,Delhi,Frequency analysis,Delhi College of Arts & Commerce,KIDDIES CORNER,,Alliance Resource Partners,agriti.mehrotra
543,Female,Male,apolitical,,Graduated,married,Christian,Chennai, bookkeeping,Sri Guru Nanak Dev Khalsa College,LITTLE ANGEL SCHOOL,"Take chances, make mistakes. Thats how you grow. Pain nourishes your courage. You have to fail in order to practice being brave. Mary Tyler Moore",IQVIA Holdings,100021093113830
544,,Female,right,Hindi,,married,Buddhism,,,Keshav Mahavidyalaya,PLAY AND LEARN NURSERY SCHOOL,"Being strong means rejoicing in who you are, complete with imperfections. Margaret Woodhouse",Berkshire Hathaway,hunar.chugh
545,Female,Male,apolitical,English,,married,Hindu,Jaipur,Accounting ,All India Institute of Ayurveda,TENDER FEET ACADEMY,Nothing lasts forever. Not even your troubles. Arnold H Glasgow,Ulta Beauty,samiksha.khanna.98
546,,,apolitical,English,,single,Hindu,Ahmedabad,Accounting ,Shyam Lal College (Evening),WISDOM LAKE,It took me a long time not to judge myself through someone elses eyes. Sally Field,Flowserve,aayush.gautam.90
547,Female,Male,right,English,Graduated,committed,Buddhism,Chennai,,Sri Guru Nanak Dev Khalsa College,GOOD WILL ACADEMY THINGLING,"Take chances, make mistakes. Thats how you grow. Pain nourishes your courage. You have to fail in order to practice being brave. Mary Tyler Moore",Kraton,divyansh.mishra.1671
548,,Male,left,,Bought Vehicle,divorced,Jainism,Jaipur,operating a road roller,Sri Guru Tegh Bahadur Khalsa College,SARASWATI SISHU VIDYALAYA,"If you don’t go after what you want, you’ll never have it. If you don’t ask, the answer is always no. If you don’t step forward, you’re always in the same place. Nora Roberts",ArcBest,100003509507158
549,Female,Male,apolitical,English,,complicated,Buddhism,Hyderabad, C++,Ram Lal Anand College,SARASWATI SISHU VIDHLAYA,,Xerox,surabhi.akhilanand
550,,Other,right,,,live-in,Hindu,Hyderabad, Google Analytics,Netaji Subhash Institute of Technology,ST. JOSEPHS,"Hope never abandons you, you abandon it. George Weinberg",United Rentals,100002367503790
551,Male,Female,apolitical,Hindi,Bought House,committed,Jainism,Delhi, C++,Kalindi College for Women,TSUGLAGKHANG MONASTIC SCHOOL,Nothing lasts forever. Not even your troubles. Arnold H Glasgow,Zimmer Biomet Holdings,avneesh.dubey.10
552,Male,Female,apolitical,Bengali,New Job,married,,Kolkata, Ableton Live Suite,Sri Aurobindo College,SNOWDROPS ACADEMY,"Youre going to fail your way to success, you have nothing to be ashamed of so keep your head up. It’s much easier to come up with excuses of why you cant do it. If you do what is easy your life will be hard. Les Brown",Paccar,girish.chopra2
553,Female,Male,left,Hindi,Bought House,complicated,Buddhism,Lucknow, Scala,Shyam Lal College,BLOOMING BUDS ACADEMY,,Keysight Technologies,100004467798718
554,Male,Female,right,English,Married,complicated,Sikh,Kolkata, pallet-stacker,Bhaskaracharya College of Applied Sciences,MOUNT ZION KIDZEE,"Hope never abandons you, you abandon it. George Weinberg",Insperity,mahir.jain.25
555,Female,Male,left,Hindi,Graduated,married,Hindu,Mumbai, pallet-stacker,College of Nursing at Army Hospital (R&R),MOUNT K2 ACADEMY,"Aerodynamically the bumblebee shouldnt be able to fly, but the bumblebee doesnt know that so it goes on flying anyway. Mary Kay Ash",Syneos Health,prashanth.dalgunde
556,Female,Male,,English,New Job,,Sikh,Surat, Stethoscope Usage,Moti Lal Nehru College (Evening),MINI LAND PUBLIC SCHOOL,,Tech Data,vinayak.kaul.12
557,Female,Male,left,Hindi,Graduated,single,Sikh,Lucknow,R,Deen Dayal Upadhyaya College,"LITTLE ANGEL ACADEMY, PIPALAY",,Country Financial,manavjeet.singh.56
558,Female,Male,right,,Bought House,,Hindu,Lucknow,Mathematics ,College of Vocational Studies,MT. OLIVE ACADEMY,,Cadence Design Systems,rishab.duggal
559,Male,Female,apolitical,Hindi,Bought Vehicle,committed,Hindu,Bangalore, forklifting,Sri Guru Nanak Dev Khalsa College,NORTH POINT SCHOOL,The only place you find success before work is in the dictionary. May V Smith,Buckeye Partners,mukku.bsg
560,,,,Tamil,Graduated,committed,Muslim,Delhi, C++,Shyam Lal College (Evening),DONALD MEMORIAL ACADEMY (PVT,"Aerodynamically the bumblebee shouldnt be able to fly, but the bumblebee doesnt know that so it goes on flying anyway. Mary Kay Ash",Hyatt Hotels,diana.n.rosevelt
561,Female,Male,right,Tamil,Bought Vehicle,live-in,Hindu,Hyderabad, Google Analytics,Bhaskaracharya College of Applied Sciences,I E C MISSION PRIMARY SCHOOL RIMBI,"Being strong means rejoicing in who you are, complete with imperfections. Margaret Woodhouse",Agilent Technologies,deeizzbak
562,Female,,apolitical,English,New Job,married,Hindu,Delhi,operating a road roller,Aryabhatta College(Formally Ram Lal Anand College-Evg.),TENDONG EDUCATIONAL INSTITUTE,"People are like stained-glass windows. They sparkle and shine when the sun is out, but when the darkness sets in their true beauty is revealed only if there is light from within. Elisabeth Kübler-Ross",Iron Mountain,divyansh.agarwal2
563,Male,Female,,English,Bought House,,Hindu,Hyderabad, C++,Bhim Rao Ambedkar College,ANSHU ACADEMY,"Ive missed more than 9,000 shots in my career. Ive lost almost 300 games. Twenty-six times Ive been trusted to take the game-winning shot and missed. Ive failed over and over and over again in my life. And that is why I succeed. Michael Jordan",Lennar,gauri.sen.1
564,Male,Female,,Hindi,Married,divorced,Jainism,Delhi, ERP systems,Ayurvedic & Unani Tibia College,EAST POINT ENGLISH SCHOOL,,HD Supply Holdings,kashish.f.singh
565,Male,Female,,Hindi,Bought House,married,Hindu,,,Dyal Singh College,TAKTSE INTERNATIONAL SCHOOL,"Its not the size of the dog in the fight, but the size of the fight in the dog. Archie Griffen",ScanSource,ishani.1402
566,Male,,,English,Graduated,live-in,Muslim,Ahmedabad,Frequency analysis,Institute of Human Behaviour & Allied Sciences,SUN RISE ACADEMY,"The secret is in not giving up, of all the greats they didnt quit. If you quit I guarantee youre gonna fail, but you dont know whats gunna happen if you dont give in. Eric Thomas",Cisco Systems,nida.kulsum.98
567,,,right,English,,divorced,Hindu,Surat, operating a PoS,IIT Bombay,ANSHU ACADEMY,The only thing keeping you from getting what you want is the story you keep telling yourself about why you dont have it. People who are willing to die to succeed will tend to succeed. Tony Robbins,Massachusetts Mutual Life Insurance,tushar.garg.92167
